om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
622385,2023,03,31,2023-03-31,17:16:00,3,IA,19,0,1,3,0,0,0,42.2422,-90.4267,42.2661,-90.4108,1.8700,100,2,0,1,0,0,0,0,0
622385,2023,03,31,2023-03-31,17:16:00,3,IA,19,0,1,3,0,0,0,42.2422,-90.4267,42.2525,-90.4175,0.8500,100,2,1,2,97,0,0,0,0
622385,2023,03,31,2023-03-31,17:17:00,3,IL,17,0,-9,0,0,0,0,42.2522,-90.4175,42.2661,-90.4108,1.0200,100,2,1,2,85,0,0,0,0
622386,2023,03,31,2023-03-31,17:18:00,3,IL,17,0,2,0,0,0,0,39.8448,-89.5223,39.9657,-89.1605,21.0100,200,1,1,1,167,107,0,0,0
622387,2023,03,31,2023-03-31,17:24:00,3,IL,17,0,2,0,0,0,0,41.4200,-90.2300,41.4500,-90.1700,3.5500,300,1,1,1,73,0,0,0,0
622388,2023,03,31,2023-03-31,17:33:00,3,IL,17,0,2,0,0,0,0,41.4750,-90.0584,41.4860,-90.0014,3.0500,200,1,1,1,73,0,0,0,0
622389,2023,03,31,2023-03-31,17:36:00,3,IL,17,0,2,0,0,0,0,41.4600,-90.0000,41.5200,-89.8400,9.3200,440,1,1,1,73,11,0,0,0
622390,2023,03,31,2023-03-31,17:37:00,3,IL,17,0,2,0,0,0,0,41.2300,-90.0200,41.2700,-89.9000,6.8200,650,1,1,1,73,0,0,0,0
622391,2023,03,31,2023-03-31,17:39:00,3,IL,17,0,1,0,0,0,0,42.0489,-89.9733,42.0581,-89.9588,0.9800,50,1,1,1,15,0,0,0,0
622392,2023,03,31,2023-03-31,17:47:00,3,IL,17,0,0,0,0,25000,0,39.3910,-89.7150,39.4257,-89.6054,6.3300,150,1,1,1,117,135,0,0,0
622393,2023,03,31,2023-03-31,17:48:00,3,WI,55,0,1,0,0,300000,0,42.8525,-90.4002,42.8582,-90.3805,1.0700,75,1,1,1,49,0,0,0,0
622394,2023,03,31,2023-03-31,17:48:00,3,IL,17,0,1,0,0,0,0,41.5500,-89.7700,41.6287,-89.5229,13.8800,150,1,1,1,11,195,103,0,0
622395,2023,03,31,2023-03-31,17:50:00,3,WI,55,0,1,0,0,1000000,0,42.7290,-90.4183,42.7698,-90.3252,5.5000,75,1,1,1,65,0,0,0,0
622396,2023,03,31,2023-03-31,17:50:00,3,IL,17,0,1,0,0,0,0,42.0800,-89.7500,42.2140,-89.6410,11.0100,200,1,1,1,15,141,177,0,0
622397,2023,03,31,2023-03-31,17:55:00,3,WI,55,0,1,0,0,600000,0,42.7964,-90.3195,42.8565,-90.2189,6.5900,75,1,1,1,65,49,0,0,0
622398,2023,03,31,2023-03-31,18:03:00,3,AR,05,0,-9,0,0,0,0,34.6089,-90.7929,34.6174,-90.7455,2.7600,100,1,1,1,107,0,0,0,0
622399,2023,03,31,2023-03-31,18:06:00,3,IL,17,0,0,0,0,0,0,39.4804,-89.4917,39.5037,-89.4213,4.0800,20,1,1,1,21,0,0,0,0
622400,2023,03,31,2023-03-31,18:08:00,3,IL,17,0,2,0,0,0,0,41.6508,-89.3128,41.7302,-89.1674,9.2900,350,1,1,1,103,0,0,0,0
622401,2023,03,31,2023-03-31,18:13:00,3,IL,17,0,1,0,0,0,0,39.5000,-89.3100,39.5100,-89.2800,1.7400,30,1,1,1,21,0,0,0,0
622402,2023,03,31,2023-03-31,18:13:00,3,IL,17,0,1,0,0,0,0,41.6381,-89.2287,41.7106,-89.1141,7.7500,75,1,1,1,103,0,0,0,0
622403,2023,03,31,2023-03-31,18:16:00,3,WI,55,0,0,0,0,400000,0,42.5229,-89.5279,42.5639,-89.5120,2.9500,75,1,1,1,45,0,0,0,0
622404,2023,03,31,2023-03-31,18:20:00,3,WI,55,0,1,0,0,600000,0,42.5376,-89.4888,42.6800,-89.4378,10.1700,50,1,1,1,45,0,0,0,0
622405,2023,03,31,2023-03-31,18:24:00,3,IL,17,0,1,40,1,0,0,42.0723,-89.1478,42.3296,-88.7382,27.5100,600,1,1,1,141,201,7,0,0
622406,2023,03,31,2023-03-31,18:26:00,3,WI,55,0,0,0,0,400000,0,42.6368,-89.4121,42.7119,-89.3635,5.7500,75,1,1,1,45,105,0,0,0
622407,2023,03,31,2023-03-31,18:31:00,3,IL,17,0,1,0,0,0,0,42.2580,-89.0796,42.3172,-88.9995,5.7900,300,1,1,1,201,0,0,0,0
622408,2023,03,31,2023-03-31,18:31:00,3,MS,28,0,2,0,0,2300000,0,34.7066,-90.3381,34.9110,-90.0260,22.7300,1200,1,1,1,143,33,0,0,0
622409,2023,03,31,2023-03-31,18:33:00,3,IL,17,0,1,0,0,0,0,42.3239,-89.1053,42.4235,-89.0033,8.6300,300,1,1,1,201,0,0,0,0
622410,2023,03,31,2023-03-31,18:39:00,3,IL,17,0,1,2,0,0,0,40.2804,-88.2907,40.3642,-88.1169,10.8300,500,1,1,1,19,0,0,0,0
622411,2023,03,31,2023-03-31,18:44:00,3,IL,17,0,1,0,0,100000,0,42.3489,-88.9027,42.5304,-88.6687,17.3200,300,2,0,1,0,0,0,0,0
622411,2023,03,31,2023-03-31,18:44:00,3,IL,17,0,1,0,0,0,0,42.3489,-88.9027,42.4932,-88.7232,13.5400,150,2,1,2,7,0,0,0,0
622411,2023,03,31,2023-03-31,18:57:00,3,WI,55,0,1,0,0,100000,0,42.4932,-88.7232,42.5304,-88.6687,3.7800,300,2,1,2,127,0,0,0,0
622412,2023,03,31,2023-03-31,18:48:00,3,WI,55,0,0,0,0,600000,0,42.5141,-89.0258,42.5356,-88.9623,3.5600,100,1,1,1,105,0,0,0,0
622413,2023,03,31,2023-03-31,18:49:00,3,WI,55,0,1,0,0,100000,0,42.8744,-89.1682,42.9373,-89.1304,4.7500,75,1,1,1,25,0,0,0,0
622414,2023,03,31,2023-03-31,18:55:00,3,IL,17,0,0,0,0,0,0,41.7124,-88.3913,41.7381,-88.2884,5.6000,200,1,1,1,93,89,0,0,0
622415,2023,03,31,2023-03-31,18:57:00,3,IL,17,0,1,0,0,0,0,40.4050,-87.9245,40.5489,-87.6778,16.5300,300,1,1,1,183,75,0,0,0
622416,2023,03,31,2023-03-31,19:00:00,3,IL,17,0,0,0,0,0,0,41.8414,-88.3321,41.8511,-88.3039,1.6000,225,1,1,1,89,0,0,0,0
622417,2023,03,31,2023-03-31,19:00:00,3,WI,55,0,0,0,0,400000,0,42.4942,-88.6972,42.6270,-88.5921,10.6200,100,1,1,1,127,0,0,0,0
622418,2023,03,31,2023-03-31,19:01:00,3,IL,17,0,0,0,0,0,0,41.9149,-88.3339,41.9268,-88.3058,1.6600,150,1,1,1,89,0,0,0,0
622419,2023,03,31,2023-03-31,19:03:00,3,IL,17,0,0,0,0,0,0,41.5395,-88.2935,41.5562,-88.2051,4.7200,250,1,1,1,93,197,0,0,0
622420,2023,03,31,2023-03-31,19:05:00,3,IL,17,0,0,0,0,0,0,41.6366,-88.2351,41.6410,-88.2051,1.5800,125,1,1,1,197,0,0,0,0
622421,2023,03,31,2023-03-31,19:05:00,3,WI,55,0,0,0,0,100000,0,42.4965,-88.5681,42.5368,-88.4420,7.0000,50,1,1,1,127,0,0,0,0
622422,2023,03,31,2023-03-31,19:07:00,3,WI,55,0,0,0,0,100000,0,42.9950,-89.0033,43.0125,-88.9876,1.4500,75,1,1,1,55,0,0,0,0
622423,2023,03,31,2023-03-31,19:08:00,3,WI,55,0,0,0,0,50000,0,42.6814,-88.7495,42.7486,-88.6954,5.3900,50,1,1,1,127,0,0,0,0
622424,2023,03,31,2023-03-31,19:10:00,3,WI,55,0,0,0,0,100000,0,42.6049,-88.5176,42.6922,-88.5248,6.0400,150,1,1,1,127,0,0,0,0
622425,2023,03,31,2023-03-31,19:11:00,3,IL,17,0,1,0,0,2000000,0,38.6021,-88.9980,38.6288,-88.8933,5.9500,250,1,1,1,121,0,0,0,0
622426,2023,03,31,2023-03-31,19:17:00,3,IL,17,0,1,0,0,0,0,41.9072,-88.0178,41.9209,-87.9935,1.5700,175,1,1,1,43,0,0,0,0
622427,2023,03,31,2023-03-31,19:20:00,3,IL,17,0,1,0,0,0,0,40.5720,-87.6122,40.6117,-87.5363,4.8400,300,1,1,1,75,0,0,0,0
622428,2023,03,31,2023-03-31,19:26:00,3,WI,55,0,1,0,0,300000,0,42.8588,-88.5748,42.8896,-88.5394,2.7900,50,1,1,1,55,133,0,0,0
622429,2023,03,31,2023-03-31,19:27:00,3,MS,28,0,1,0,0,100000,0,34.9168,-89.5176,34.9569,-89.3831,8.1100,100,1,1,1,93,0,0,0,0
622430,2023,03,31,2023-03-31,19:33:00,3,IN,18,0,2,0,0,0,0,40.5780,-87.3237,40.6962,-87.1686,11.5300,400,1,1,1,7,0,0,0,0
622431,2023,03,31,2023-03-31,19:33:00,3,IN,18,0,2,0,0,0,0,40.5330,-87.2830,40.6271,-87.0238,15.1600,500,1,1,1,7,181,0,0,0
622432,2023,03,31,2023-03-31,19:41:00,3,IN,18,0,1,0,0,0,0,40.7125,-87.2775,40.7705,-87.0993,10.2200,500,1,1,1,7,73,0,0,0
622433,2023,03,31,2023-03-31,19:53:00,3,IN,18,0,1,0,0,0,0,41.4779,-87.3562,41.4843,-87.2945,3.2200,325,1,1,1,89,0,0,0,0
622434,2023,03,31,2023-03-31,19:55:00,3,IN,18,0,0,0,0,0,0,40.7151,-86.8893,40.7330,-86.8847,1.2900,125,1,1,1,181,0,0,0,0
622435,2023,03,31,2023-03-31,19:55:00,3,TN,47,0,2,0,0,250000,0,35.0767,-89.1092,35.1600,-88.9097,12.7800,450,1,1,1,69,0,0,0,0
622436,2023,03,31,2023-03-31,19:58:00,3,IL,17,0,3,16,6,18160000,0,38.9018,-88.0604,39.0970,-87.3442,40.8900,700,2,0,1,0,33,0,0,0
622436,2023,03,31,2023-03-31,19:58:00,3,IL,17,0,3,8,3,0,0,38.9018,-88.0604,39.0308,-87.5735,27.6400,700,2,1,2,79,33,0,0,0
622436,2023,03,31,2023-03-31,20:21:00,3,IN,18,0,3,8,3,18160000,0,39.0313,-87.5708,39.0970,-87.3442,13.2500,660,2,1,2,153,0,0,0,0
622437,2023,03,31,2023-03-31,20:01:00,3,IN,18,0,0,0,0,0,0,41.4853,-87.1956,41.4819,-87.1846,0.6200,125,1,1,1,127,0,0,0,0
622438,2023,03,31,2023-03-31,20:13:00,3,IN,18,0,1,0,0,0,0,40.8150,-86.5572,40.8289,-86.5305,1.7300,300,1,1,1,17,0,0,0,0
622439,2023,03,31,2023-03-31,20:30:00,3,TN,47,0,2,0,0,500000,0,35.2128,-88.6067,35.3432,-88.3119,18.9100,800,1,1,1,109,71,0,0,0
622440,2023,03,31,2023-03-31,20:43:00,3,IN,18,0,0,0,0,130000,0,40.1378,-86.6963,40.1572,-86.6746,1.7700,50,1,1,1,107,11,0,0,0
622441,2023,03,31,2023-03-31,20:43:00,3,IN,18,0,2,0,0,875000,0,40.1540,-86.7171,40.2432,-86.5567,10.5500,100,1,1,1,107,11,23,0,0
622442,2023,03,31,2023-03-31,21:01:00,3,IN,18,0,3,2,2,2632000,0,39.2978,-86.7282,39.3235,-86.6230,5.9200,400,1,1,1,119,105,0,0,0
622443,2023,03,31,2023-03-31,21:10:00,3,TN,47,0,0,0,0,30000,0,36.0098,-88.5391,36.0280,-88.5397,1.3300,50,1,1,1,17,0,0,0,0
622444,2023,03,31,2023-03-31,21:11:00,3,IN,18,0,0,0,0,150000,0,40.3967,-86.2742,40.4073,-86.2656,0.8600,10,1,1,1,67,0,0,0,0
622445,2023,03,31,2023-03-31,21:12:00,3,IN,18,0,2,0,0,7520000,0,39.3865,-86.4618,39.4363,-86.3150,8.6000,200,1,1,1,109,0,0,0,0
622446,2023,03,31,2023-03-31,21:15:00,3,IN,18,0,0,0,0,150000,0,40.4254,-86.1946,40.4254,-86.1920,0.1400,10,1,1,1,67,0,0,0,0
622447,2023,03,31,2023-03-31,21:20:00,3,IN,18,0,1,1,0,900000,0,40.4207,-86.0199,40.4762,-85.9295,6.3500,25,1,1,1,67,0,0,0,0
622448,2023,03,31,2023-03-31,21:27:00,3,IN,18,0,0,0,0,800000,0,39.4955,-86.1738,39.5087,-86.1419,1.9300,25,1,1,1,81,0,0,0,0
622449,2023,03,31,2023-03-31,21:29:00,3,TN,47,0,0,0,0,15000,0,36.0984,-88.1905,36.1009,-88.1798,0.6200,50,1,1,1,5,0,0,0,0
622450,2023,03,31,2023-03-31,21:33:00,3,IN,18,0,2,0,0,0,0,40.5062,-85.8434,40.5053,-85.7849,3.0900,150,1,1,1,53,0,0,0,0
622451,2023,03,31,2023-03-31,21:33:00,3,IN,18,0,3,0,0,6670000,0,39.5363,-86.1042,39.5730,-86.0142,5.4800,316,1,1,1,81,0,0,0,0
622452,2023,03,31,2023-03-31,21:36:00,3,IN,18,0,2,0,0,0,0,41.1090,-85.0286,41.1844,-84.9194,7.8600,400,1,1,1,3,0,0,0,0
622453,2023,03,31,2023-03-31,21:42:00,3,IN,18,0,3,0,0,0,0,40.4811,-85.5929,40.5368,-85.4991,6.3500,200,1,1,1,53,0,0,0,0
622454,2023,03,31,2023-03-31,21:44:00,3,IN,18,0,0,0,0,0,0,41.1961,-84.9000,41.2028,-84.8799,1.1400,75,1,1,1,3,0,0,0,0
622455,2023,03,31,2023-03-31,21:53:00,3,OH,39,0,0,0,0,30000,0,41.2016,-84.6876,41.2129,-84.6855,0.8200,150,1,1,1,125,0,0,0,0
622456,2023,03,31,2023-03-31,22:04:00,3,TN,47,0,3,23,9,25475000,0,35.1559,-88.8175,35.5210,-87.3580,86.0100,1400,1,1,1,69,109,71,181,0
622456,2023,03,31,2023-03-31,22:04:00,3,TN,47,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,-9,101,0,0,0,0
622457,2023,03,31,2023-03-31,22:19:00,3,IN,18,0,0,0,0,0,0,40.3931,-84.8827,40.4039,-84.8570,1.5400,175,1,1,1,75,0,0,0,0
622458,2023,03,31,2023-03-31,22:20:00,3,IN,18,0,0,0,0,0,0,40.4677,-84.9436,40.4851,-84.9031,2.4400,100,1,1,1,75,0,0,0,0
622459,2023,03,31,2023-03-31,22:30:00,3,KY,21,0,1,0,0,0,0,38.2696,-85.4967,38.2853,-85.4262,3.9800,130,1,1,1,111,211,0,0,0
622460,2023,03,31,2023-03-31,22:45:00,3,OH,39,0,0,0,0,100000,0,40.3652,-84.5002,40.4096,-84.3525,8.3600,200,1,1,1,107,11,0,0,0
622461,2023,03,31,2023-03-31,22:45:00,3,OH,39,0,0,0,0,100000,0,40.5952,-84.4442,40.6457,-84.3891,4.5300,250,1,1,1,11,0,0,0,0
622462,2023,03,31,2023-03-31,22:47:00,3,OH,39,0,0,0,0,200000,0,39.8617,-84.7751,39.8787,-84.7311,2.6100,150,1,1,1,135,0,0,0,0
622463,2023,03,31,2023-03-31,22:54:00,3,OH,39,0,1,7,0,3000000,0,40.5345,-84.2253,40.5956,-84.0702,9.1700,300,1,1,1,11,0,0,0,0
622464,2023,03,31,2023-03-31,23:00:00,3,OH,39,0,1,0,0,500000,0,40.5956,-84.0702,40.6445,-83.9320,8.0000,300,1,1,1,11,0,0,0,0
622465,2023,03,31,2023-03-31,23:01:00,3,OH,39,0,0,0,0,200000,0,40.0241,-84.4078,40.0636,-84.1717,12.7800,250,1,1,1,109,0,0,0,0
622466,2023,03,31,2023-03-31,23:02:00,3,OH,39,0,0,0,0,0,0,40.7593,-83.9851,40.7624,-83.9707,0.7800,75,1,1,1,3,0,0,0,0
622467,2023,03,31,2023-03-31,23:02:00,3,OH,39,0,0,0,0,50000,0,40.0704,-84.3905,40.0659,-84.3156,3.9700,250,1,1,1,109,0,0,0,0
622468,2023,03,31,2023-03-31,23:02:00,3,OH,39,0,0,0,0,50000,0,39.9486,-84.4491,39.9626,-84.3388,5.9200,200,1,1,1,37,0,0,0,0
622469,2023,03,31,2023-03-31,23:03:00,3,OH,39,0,0,0,0,20000,0,40.6594,-84.0036,40.6616,-83.9921,0.6200,50,1,1,1,3,0,0,0,0
622470,2023,03,31,2023-03-31,23:04:00,3,OH,39,0,0,0,0,10000,0,40.6579,-83.9895,40.6583,-83.9851,0.2300,50,1,1,1,3,0,0,0,0
622471,2023,03,31,2023-03-31,23:46:00,3,MS,28,0,2,0,0,1015000,0,34.4630,-88.8316,34.4840,-88.6030,13.1100,750,1,1,1,145,81,0,0,0
622472,2023,03,31,2023-03-31,23:47:00,3,OH,39,0,0,0,0,70000,0,40.9597,-83.0709,40.9599,-83.0162,2.8500,200,1,1,1,33,0,0,0,0
622473,2023,03,31,2023-03-31,23:52:00,3,MS,28,0,2,0,0,3000000,0,34.1890,-89.2230,34.2080,-89.1210,5.9700,475,1,1,1,115,0,0,0,0
622474,2023,03,31,2023-03-31,23:53:00,3,TN,47,0,1,0,0,550000,0,36.4204,-86.0464,36.4592,-85.9463,6.2000,125,1,1,1,169,111,0,0,0
622475,2023,04,01,2023-04-01,00:00:00,3,MS,28,0,2,0,0,0,0,34.4840,-88.6030,34.4884,-88.5753,1.6100,750,1,1,1,81,0,0,0,0
622476,2023,04,01,2023-04-01,00:00:00,3,MS,28,0,2,5,1,0,0,34.2080,-89.1210,34.2337,-88.8273,16.8700,475,1,1,1,115,0,0,0,0
622477,2023,04,01,2023-04-01,00:16:00,3,TN,47,0,1,0,0,2250000,0,35.6642,-86.7530,35.7222,-86.5343,12.9300,150,1,1,1,117,149,3,149,0
622478,2023,04,01,2023-04-01,00:28:00,3,MS,28,0,1,0,0,105000000,0,34.2327,-88.7226,34.2276,-88.6862,2.1100,375,1,1,1,81,0,0,0,0
622479,2023,04,01,2023-04-01,00:30:00,3,MS,28,0,0,0,0,50000,0,34.4851,-88.1953,34.4967,-88.1754,1.3900,80,1,1,1,141,0,0,0,0
622480,2023,04,01,2023-04-01,00:41:00,3,TN,47,0,2,2,0,3250000,0,35.7554,-86.3814,35.8613,-86.0791,18.4500,500,1,1,1,149,15,0,0,0
622481,2023,04,01,2023-04-01,01:32:00,3,AL,01,0,1,1,0,0,0,34.2380,-87.8510,34.2660,-87.5560,16.9800,675,1,1,1,93,133,0,0,0
622482,2023,04,01,2023-04-01,02:09:00,3,AL,01,0,3,5,1,0,0,34.9746,-86.5738,35.0039,-86.3648,12.0300,215,2,0,1,0,0,0,0,0
622482,2023,04,01,2023-04-01,02:09:00,3,AL,01,0,3,5,1,0,0,34.9746,-86.5738,34.9907,-86.4970,4.4900,215,2,1,2,89,0,0,0,0
622482,2023,04,01,2023-04-01,02:15:00,3,TN,47,0,3,0,0,0,0,34.9910,-86.4970,35.0039,-86.3648,7.5400,215,2,1,2,103,0,0,0,0
622483,2023,04,01,2023-04-01,02:10:00,3,TN,47,0,1,0,0,0,0,36.2430,-84.6800,36.2540,-84.6580,1.4400,60,1,1,1,129,0,0,0,0
622484,2023,04,01,2023-04-01,03:51:00,3,AL,01,0,0,2,0,0,0,34.1810,-86.1490,34.1830,-86.0960,3.1000,250,1,1,1,55,0,0,0,0
622485,2023,04,01,2023-04-01,05:35:00,3,GA,13,0,0,0,0,0,0,34.1245,-84.5357,34.1245,-84.4922,2.4900,75,1,1,1,57,0,0,0,0
622486,2023,04,01,2023-04-01,09:03:00,3,MI,26,0,0,0,0,25000,0,41.9460,-83.7110,41.9660,-83.5750,7.1200,75,1,1,1,115,0,0,0,0
622487,2023,04,01,2023-04-01,15:59:00,3,DE,10,0,3,0,1,0,0,38.7570,-75.6398,38.8180,-75.3892,14.3000,700,1,1,1,5,0,0,0,0
622488,2023,04,01,2023-04-01,16:34:00,3,MD,24,0,1,0,0,1000000,0,39.7000,-76.0100,39.6800,-75.9100,5.4900,125,1,1,1,15,0,0,0,0
622489,2023,04,01,2023-04-01,16:46:00,3,PA,42,0,1,0,0,0,0,40.2486,-74.9914,40.2275,-74.9227,3.9000,200,1,1,1,17,0,0,0,0
622490,2023,04,01,2023-04-01,16:59:00,3,NJ,34,0,1,0,0,0,0,40.0065,-75.0006,39.9848,-74.8940,6.0000,600,1,1,1,5,0,0,0,0
622491,2023,04,01,2023-04-01,17:08:00,3,NJ,34,0,1,0,0,0,0,40.1503,-74.6337,40.1503,-74.6337,2.6900,300,1,1,1,21,5,5,21,0
622491,2023,04,01,2023-04-01,17:08:00,3,NJ,34,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,-9,25,0,0,0,0
622492,2023,04,01,2023-04-01,17:14:00,3,NJ,34,0,1,0,0,0,0,40.1541,-74.5715,40.1480,-74.4965,4.0000,550,1,1,1,25,0,0,0,0
622493,2023,04,01,2023-04-01,17:24:00,3,NJ,34,0,2,0,0,0,0,40.1555,-74.3937,40.1488,-74.3564,2.1000,200,1,1,1,29,0,0,0,0
622494,2023,04,01,2023-04-01,17:33:00,3,NJ,34,0,2,0,0,0,0,40.1543,-74.2735,40.1543,-74.2735,1.5900,150,1,1,1,29,25,0,0,0
622495,2023,04,01,2023-04-01,17:42:00,3,NJ,34,0,1,0,0,0,0,39.4738,-74.8579,39.4722,-74.8412,0.9000,110,1,1,1,1,0,0,0,0
622496,2023,04,01,2023-04-01,17:42:00,3,NJ,34,0,2,0,0,0,0,40.1223,-74.0398,40.1217,-74.0354,0.1400,50,1,1,1,25,0,0,0,0
622497,2023,04,02,2023-04-02,16:15:00,3,TX,48,0,-9,0,0,0,0,31.3150,-96.7600,31.3170,-96.7440,0.9500,25,1,1,1,145,0,0,0,0
622498,2023,04,02,2023-04-02,16:36:00,3,TX,48,0,0,0,0,0,0,31.3458,-96.6184,31.3464,-96.6120,0.3800,33,1,1,1,293,0,0,0,0
622499,2023,04,02,2023-04-02,16:43:00,3,TX,48,0,-9,0,0,0,0,31.3730,-96.4910,31.3760,-96.4710,1.2000,33,1,1,1,293,0,0,0,0
622500,2023,04,02,2023-04-02,17:00:00,3,TX,48,0,0,0,0,0,0,31.3981,-96.3595,31.3999,-96.3478,0.7000,33,1,1,1,293,0,0,0,0
622501,2023,04,03,2023-04-03,03:37:00,3,MS,28,0,1,0,0,20000,0,31.9177,-89.8915,31.9347,-89.8168,4.5400,430,1,1,1,127,0,0,0,0
622502,2023,04,03,2023-04-03,04:45:00,3,MS,28,0,1,0,0,20000,0,31.8063,-89.1460,31.7962,-89.0879,3.4800,220,1,1,1,67,0,0,0,0
622503,2023,04,03,2023-04-03,09:36:00,3,AL,01,0,0,0,0,25000,0,31.3592,-85.8293,31.3614,-85.8255,0.2700,50,1,1,1,31,0,0,0,0
622504,2023,04,03,2023-04-03,10:13:00,3,AL,01,0,1,0,0,5000,0,31.2480,-85.4516,31.2417,-85.4255,1.6000,105,1,1,1,69,0,0,0,0
622505,2023,04,03,2023-04-03,11:40:00,3,GA,13,0,1,0,0,0,0,30.8719,-84.5112,30.8731,-84.4879,1.3800,150,1,1,1,87,0,0,0,0
622506,2023,04,03,2023-04-03,11:48:00,3,GA,13,0,1,0,0,25000,0,30.8838,-84.4398,30.8802,-84.4352,0.3700,250,1,1,1,87,0,0,0,0
622507,2023,04,04,2023-04-04,08:36:00,3,IL,17,0,1,0,0,0,0,41.4400,-90.6600,41.4400,-90.6400,1.0900,25,1,1,1,161,0,0,0,0
622508,2023,04,04,2023-04-04,08:41:00,3,IL,17,0,1,0,0,0,0,41.4800,-90.5800,41.4900,-90.5500,1.5900,150,1,1,1,161,0,0,0,0
622509,2023,04,04,2023-04-04,08:47:00,3,IL,17,0,1,0,0,0,0,41.4800,-90.5100,41.4700,-90.4800,1.6200,25,1,1,1,161,0,0,0,0
622510,2023,04,04,2023-04-04,08:57:00,3,IL,17,0,2,0,0,0,0,41.4800,-90.3700,41.4800,-90.3600,0.5200,50,1,1,1,73,0,0,0,0
622511,2023,04,04,2023-04-04,09:15:00,3,IL,17,0,2,0,0,0,0,41.4300,-90.1200,41.4200,-90.0700,2.7900,600,1,1,1,73,0,0,0,0
622512,2023,04,04,2023-04-04,17:43:00,3,IA,19,0,1,0,0,100000,0,41.1986,-93.4558,41.3549,-93.2476,15.3200,130,1,1,1,181,125,0,0,0
622513,2023,04,04,2023-04-04,17:52:00,3,IL,17,0,1,0,0,0,0,40.3100,-90.6000,40.3600,-90.4600,8.3100,350,1,1,1,109,0,0,0,0
622514,2023,04,04,2023-04-04,18:02:00,3,IL,17,0,1,0,0,0,0,40.3631,-90.4329,40.3668,-90.3966,1.9300,200,1,1,1,57,0,0,0,0
622515,2023,04,04,2023-04-04,18:09:00,3,IL,17,0,-9,0,0,0,0,40.3484,-90.3773,40.3521,-90.3639,0.7500,20,1,1,1,57,0,0,0,0
622516,2023,04,04,2023-04-04,18:11:00,3,IL,17,0,3,4,0,0,0,40.3308,-90.3233,40.5429,-90.0667,19.9200,600,1,1,1,57,0,0,0,0
622517,2023,04,04,2023-04-04,18:29:00,3,IL,17,0,-9,0,0,0,0,40.4050,-90.0777,40.4065,-90.0748,0.1800,20,1,1,1,57,0,0,0,0
622518,2023,04,05,2023-04-05,01:48:00,3,MO,29,0,1,0,0,210000,0,36.9540,-90.7000,37.0000,-90.6000,6.3700,300,1,1,1,35,223,0,0,0
622519,2023,04,05,2023-04-05,02:30:00,3,MO,29,0,2,4,5,2002000,0,37.2500,-90.1400,37.4300,-89.8600,20.6600,150,1,1,1,17,31,0,0,0
622520,2023,04,05,2023-04-05,03:48:00,3,IL,17,0,0,0,0,0,0,41.2100,-90.3200,41.2300,-90.2600,3.1200,50,1,1,1,73,0,0,0,0
622521,2023,04,05,2023-04-05,04:50:00,3,AR,05,0,0,0,0,0,0,35.9670,-93.5241,35.9934,-93.4872,2.8000,300,1,1,1,87,0,0,0,0
622522,2023,04,05,2023-04-05,05:03:00,3,AR,05,0,-9,0,0,0,0,36.4600,-93.3910,36.4810,-93.3690,1.9000,250,1,1,1,15,0,0,0,0
622523,2023,04,05,2023-04-05,05:38:00,3,WI,55,0,0,0,0,6000,0,42.5809,-88.3950,42.5844,-88.3855,0.5400,75,1,1,1,127,0,0,0,0
622524,2023,04,05,2023-04-05,07:44:00,3,TX,48,0,0,0,0,0,0,33.0124,-94.4440,33.0123,-94.4405,0.2000,50,1,1,1,67,0,0,0,0
622525,2023,04,05,2023-04-05,09:58:00,3,IN,18,0,0,0,0,50000,0,39.9578,-86.7053,39.9591,-86.7006,0.2600,20,1,1,1,107,0,0,0,0
622526,2023,04,05,2023-04-05,12:26:00,3,KY,21,0,1,0,0,25000,0,36.9900,-88.9300,36.9900,-88.9200,0.5500,25,1,1,1,7,0,0,0,0
622527,2023,04,05,2023-04-05,13:02:00,3,KY,21,0,0,0,0,100000,0,36.6300,-88.3800,36.6600,-88.2900,5.4000,50,1,1,1,35,0,0,0,0
622528,2023,04,05,2023-04-05,13:42:00,3,IN,18,0,0,0,0,25000,0,37.9700,-87.0900,37.9900,-87.0400,3.0500,25,1,1,1,147,0,0,0,0
622529,2023,04,05,2023-04-05,14:14:00,3,IN,18,0,1,0,0,0,0,38.1080,-86.5880,38.1140,-86.5760,0.7500,70,1,1,1,123,0,0,0,0
622530,2023,04,05,2023-04-05,14:41:00,3,KY,21,0,1,0,0,0,0,37.9545,-86.1408,37.9568,-86.1368,0.2700,50,1,1,1,163,0,0,0,0
622531,2023,04,05,2023-04-05,14:58:00,3,KY,21,0,1,0,0,0,0,38.1522,-85.8321,38.1553,-85.8175,0.8200,100,1,1,1,111,0,0,0,0
622532,2023,04,05,2023-04-05,15:05:00,3,KY,21,0,1,0,0,0,0,38.1938,-85.7003,38.1998,-85.6857,0.8900,100,1,1,1,111,0,0,0,0
